season,week,manager,wins,losses,points_for,points_against,standings_rank,leader_wins,games_back,playoff_spot,streak
2026,7,,5.0,3.0,0.0,0.0,4,5.0,0.0,1,W5
2026,7,,5.0,3.0,0.0,0.0,4,5.0,0.0,1,L1
2026,7,,5.0,3.0,0.0,0.0,4,5.0,0.0,1,L2
2026,7,,5.0,3.0,0.0,0.0,4,5.0,0.0,1,L3
2026,7,,5.0,3.0,0.0,0.0,4,5.0,0.0,1,L4
2026,7,,5.0,3.0,0.0,0.0,4,5.0,0.0,1,L5
2026,7,,5.0,4.0,0.0,0.0,5,5.0,0.0,0,W1
2026,7,,5.0,4.0,0.0,0.0,5,5.0,0.0,0,W2
2026,7,,5.0,4.0,0.0,0.0,5,5.0,0.0,0,W3
2026,7,,5.0,4.0,0.0,0.0,5,5.0,0.0,0,W4
2026,7,,5.0,4.0,0.0,0.0,5,5.0,0.0,0,W5
2026,7,,5.0,4.0,0.0,0.0,5,5.0,0.0,0,L1
2026,7,,5.0,4.0,0.0,0.0,5,5.0,0.0,0,L2
2026,7,,5.0,4.0,0.0,0.0,5,5.0,0.0,0,L3
2026,7,,5.0,4.0,0.0,0.0,5,5.0,0.0,0,L4
2026,7,,5.0,4.0,0.0,0.0,5,5.0,0.0,0,L5
2026,7,,5.0,5.0,0.0,0.0,6,5.0,0.0,0,W1
2026,7,,5.0,5.0,0.0,0.0,6,5.0,0.0,0,W2
2026,7,,5.0,5.0,0.0,0.0,6,5.0,0.0,0,W3
2026,7,,5.0,5.0,0.0,0.0,6,5.0,0.0,0,W4
2026,7,,5.0,5.0,0.0,0.0,6,5.0,0.0,0,W5
2026,7,,5.0,5.0,0.0,0.0,6,5.0,0.0,0,L1
2026,7,,5.0,5.0,0.0,0.0,6,5.0,0.0,0,L2
2026,7,,5.0,5.0,0.0,0.0,6,5.0,0.0,0,L3
2026,7,,5.0,5.0,0.0,0.0,6,5.0,0.0,0,L4
2026,7,,5.0,5.0,0.0,0.0,6,5.0,0.0,0,L5
2026,7,,4.0,0.0,0.0,0.0,7,5.0,1.0,0,W1
2026,7,,4.0,0.0,0.0,0.0,7,5.0,1.0,0,W2
2026,7,,4.0,0.0,0.0,0.0,7,5.0,1.0,0,W3
2026,7,,4.0,0.0,0.0,0.0,7,5.0,1.0,0,W4
2026,7,,4.0,0.0,0.0,0.0,7,5.0,1.0,0,W5
2026,7,,4.0,0.0,0.0,0.0,7,5.0,1.0,0,L1
2026,7,,4.0,0.0,0.0,0.0,7,5.0,1.0,0,L2
2026,7,,4.0,0.0,0.0,0.0,7,5.0,1.0,0,L3
2026,7,,4.0,0.0,0.0,0.0,7,5.0,1.0,0,L4
2026,7,,4.0,0.0,0.0,0.0,7,5.0,1.0,0,L5
2026,7,,3.0,0.0,0.0,0.0,8,5.0,2.0,0,W1
2026,7,,3.0,0.0,0.0,0.0,8,5.0,2.0,0,W2
2026,7,,3.0,0.0,0.0,0.0,8,5.0,2.0,0,W3
2026,7,,3.0,0.0,0.0,0.0,8,5.0,2.0,0,W4
2026,7,,3.0,0.0,0.0,0.0,8,5.0,2.0,0,W5
2026,7,,3.0,0.0,0.0,0.0,8,5.0,2.0,0,L1
2026,7,,3.0,0.0,0.0,0.0,8,5.0,2.0,0,L2
2026,7,,3.0,0.0,0.0,0.0,8,5.0,2.0,0,L3
2026,7,,3.0,0.0,0.0,0.0,8,5.0,2.0,0,L4
2026,7,,3.0,0.0,0.0,0.0,8,5.0,2.0,0,L5
2026,7,,2.0,0.0,0.0,0.0,9,5.0,3.0,0,W1
2026,7,,2.0,0.0,0.0,0.0,9,5.0,3.0,0,W2
2026,7,,2.0,0.0,0.0,0.0,9,5.0,3.0,0,W3
2026,7,,2.0,0.0,0.0,0.0,9,5.0,3.0,0,W4
2026,7,,2.0,0.0,0.0,0.0,9,5.0,3.0,0,W5
2026,7,,2.0,0.0,0.0,0.0,9,5.0,3.0,0,L1
2026,7,,2.0,0.0,0.0,0.0,9,5.0,3.0,0,L2
2026,7,,2.0,0.0,0.0,0.0,9,5.0,3.0,0,L3
2026,7,,2.0,0.0,0.0,0.0,9,5.0,3.0,0,L4
2026,7,,2.0,0.0,0.0,0.0,9,5.0,3.0,0,L5
2026,7,,1.0,0.0,0.0,0.0,10,5.0,4.0,0,W1
2026,7,,1.0,0.0,0.0,0.0,10,5.0,4.0,0,W2
2026,7,,1.0,0.0,0.0,0.0,10,5.0,4.0,0,W3
2026,7,,1.0,0.0,0.0,0.0,10,5.0,4.0,0,W4
2026,7,,1.0,0.0,0.0,0.0,10,5.0,4.0,0,W5
2026,7,,1.0,0.0,0.0,0.0,10,5.0,4.0,0,L1
2026,7,,1.0,0.0,0.0,0.0,10,5.0,4.0,0,L2
2026,7,,1.0,0.0,0.0,0.0,10,5.0,4.0,0,L3
2026,7,,1.0,0.0,0.0,0.0,10,5.0,4.0,0,L4
2026,7,,1.0,0.0,0.0,0.0,10,5.0,4.0,0,L5
2026,8,,10.0,5.0,0.0,0.0,1,10.0,0.0,1,W1
2026,8,,10.0,5.0,0.0,0.0,1,10.0,0.0,1,W2
2026,8,,10.0,5.0,0.0,0.0,1,10.0,0.0,1,W3
2026,8,,10.0,5.0,0.0,0.0,1,10.0,0.0,1,W4
2026,8,,10.0,5.0,0.0,0.0,1,10.0,0.0,1,W5
2026,8,,10.0,5.0,0.0,0.0,1,10.0,0.0,1,L1
2026,8,,10.0,5.0,0.0,0.0,1,10.0,0.0,1,L2
2026,8,,10.0,5.0,0.0,0.0,1,10.0,0.0,1,L3
2026,8,,10.0,5.0,0.0,0.0,1,10.0,0.0,1,L4
2026,8,,10.0,5.0,0.0,0.0,1,10.0,0.0,1,L5
2026,8,,10.0,6.0,0.0,0.0,2,10.0,0.0,1,W1
2026,8,,10.0,6.0,0.0,0.0,2,10.0,0.0,1,W2
2026,8,,10.0,6.0,0.0,0.0,2,10.0,0.0,1,W3
2026,8,,10.0,6.0,0.0,0.0,2,10.0,0.0,1,W4
2026,8,,10.0,6.0,0.0,0.0,2,10.0,0.0,1,W5
2026,8,,10.0,6.0,0.0,0.0,2,10.0,0.0,1,L1
2026,8,,10.0,6.0,0.0,0.0,2,10.0,0.0,1,L2
2026,8,,10.0,6.0,0.0,0.0,2,10.0,0.0,1,L3
2026,8,,10.0,6.0,0.0,0.0,2,10.0,0.0,1,L4
2026,8,,10.0,6.0,0.0,0.0,2,10.0,0.0,1,L5
2026,8,,10.0,7.0,0.0,0.0,3,10.0,0.0,1,W1
2026,8,,10.0,7.0,0.0,0.0,3,10.0,0.0,1,W2
2026,8,,10.0,7.0,0.0,0.0,3,10.0,0.0,1,W3
2026,8,,10.0,7.0,0.0,0.0,3,10.0,0.0,1,W4
2026,8,,10.0,7.0,0.0,0.0,3,10.0,0.0,1,W5
2026,8,,10.0,7.0,0.0,0.0,3,10.0,0.0,1,L1
2026,8,,10.0,7.0,0.0,0.0,3,10.0,0.0,1,L2
2026,8,,10.0,7.0,0.0,0.0,3,10.0,0.0,1,L3
2026,8,,10.0,7.0,0.0,0.0,3,10.0,0.0,1,L4
2026,8,,10.0,7.0,0.0,0.0,3,10.0,0.0,1,L5
2026,8,,10.0,8.0,0.0,0.0,4,10.0,0.0,1,W1
2026,8,,10.0,8.0,0.0,0.0,4,10.0,0.0,1,W2
2026,8,,10.0,8.0,0.0,0.0,4,10.0,0.0,1,W3
2026,8,,10.0,8.0,0.0,0.0,4,10.0,0.0,1,W4
2026,8,,10.0,8.0,0.0,0.0,4,10.0,0.0,1,W5
2026,8,,10.0,8.0,0.0,0.0,4,10.0,0.0,1,L1
2026,8,,10.0,8.0,0.0,0.0,4,10.0,0.0,1,L2
2026,8,,10.0,8.0,0.0,0.0,4,10.0,0.0,1,L3
2026,8,,10.0,8.0,0.0,0.0,4,10.0,0.0,1,L4
2026,8,,10.0,8.0,0.0,0.0,4,10.0,0.0,1,L5
2026,8,,10.0,9.0,0.0,0.0,5,10.0,0.0,0,W1
2026,8,,10.0,9.0,0.0,0.0,5,10.0,0.0,0,W2
2026,8,,10.0,9.0,0.0,0.0,5,10.0,0.0,0,W3
2026,8,,10.0,9.0,0.0,0.0,5,10.0,0.0,0,W4
2026,8,,10.0,9.0,0.0,0.0,5,10.0,0.0,0,W5
2026,8,,10.0,9.0,0.0,0.0,5,10.0,0.0,0,L1
2026,8,,10.0,9.0,0.0,0.0,5,10.0,0.0,0,L2
2026,8,,10.0,9.0,0.0,0.0,5,10.0,0.0,0,L3
2026,8,,10.0,9.0,0.0,0.0,5,10.0,0.0,0,L4
2026,8,,10.0,9.0,0.0,0.0,5,10.0,0.0,0,L5
2026,8,,10.0,10.0,0.0,0.0,6,10.0,0.0,0,W1
2026,8,,10.0,10.0,0.0,0.0,6,10.0,0.0,0,W2
2026,8,,10.0,10.0,0.0,0.0,6,10.0,0.0,0,W3
2026,8,,10.0,10.0,0.0,0.0,6,10.0,0.0,0,W4
2026,8,,10.0,10.0,0.0,0.0,6,10.0,0.0,0,W5
2026,8,,10.0,10.0,0.0,0.0,6,10.0,0.0,0,L1
2026,8,,10.0,10.0,0.0,0.0,6,10.0,0.0,0,L2
2026,8,,10.0,10.0,0.0,0.0,6,10.0,0.0,0,L3
2026,8,,10.0,10.0,0.0,0.0,6,10.0,0.0,0,L4
2026,8,,10.0,10.0,0.0,0.0,6,10.0,0.0,0,L5
2026,8,,9.0,5.0,0.0,0.0,7,10.0,1.0,0,W1
2026,8,,9.0,5.0,0.0,0.0,7,10.0,1.0,0,W2
2026,8,,9.0,5.0,0.0,0.0,7,10.0,1.0,0,W3
2026,8,,9.0,5.0,0.0,0.0,7,10.0,1.0,0,W4
2026,8,,9.0,5.0,0.0,0.0,7,10.0,1.0,0,W5
2026,8,,9.0,5.0,0.0,0.0,7,10.0,1.0,0,L1
2026,8,,9.0,5.0,0.0,0.0,7,10.0,1.0,0,L2
2026,8,,9.0,5.0,0.0,0.0,7,10.0,1.0,0,L3
2026,8,,9.0,5.0,0.0,0.0,7,10.0,1.0,0,L4
2026,8,,9.0,5.0,0.0,0.0,7,10.0,1.0,0,L5
2026,8,,8.0,5.0,0.0,0.0,8,10.0,2.0,0,W1
2026,8,,8.0,5.0,0.0,0.0,8,10.0,2.0,0,W2
2026,8,,8.0,5.0,0.0,0.0,8,10.0,2.0,0,W3
2026,8,,8.0,5.0,0.0,0.0,8,10.0,2.0,0,W4
2026,8,,8.0,5.0,0.0,0.0,8,10.0,2.0,0,W5
2026,8,,8.0,5.0,0.0,0.0,8,10.0,2.0,0,L1
2026,8,,8.0,5.0,0.0,0.0,8,10.0,2.0,0,L2
2026,8,,8.0,5.0,0.0,0.0,8,10.0,2.0,0,L3
2026,8,,8.0,5.0,0.0,0.0,8,10.0,2.0,0,L4
2026,8,,8.0,5.0,0.0,0.0,8,10.0,2.0,0,L5
2026,8,,7.0,5.0,0.0,0.0,9,10.0,3.0,0,W1
2026,8,,7.0,5.0,0.0,0.0,9,10.0,3.0,0,W2
2026,8,,7.0,5.0,0.0,0.0,9,10.0,3.0,0,W3
2026,8,,7.0,5.0,0.0,0.0,9,10.0,3.0,0,W4
2026,8,,7.0,5.0,0.0,0.0,9,10.0,3.0,0,W5
2026,8,,7.0,5.0,0.0,0.0,9,10.0,3.0,0,L1
2026,8,,7.0,5.0,0.0,0.0,9,10.0,3.0,0,L2
2026,8,,7.0,5.0,0.0,0.0,9,10.0,3.0,0,L3
2026,8,,7.0,5.0,0.0,0.0,9,10.0,3.0,0,L4
2026,8,,7.0,5.0,0.0,0.0,9,10.0,3.0,0,L5
2026,8,,6.0,5.0,0.0,0.0,10,10.0,4.0,0,W1
2026,8,,6.0,5.0,0.0,0.0,10,10.0,4.0,0,W2
2026,8,,6.0,5.0,0.0,0.0,10,10.0,4.0,0,W3
2026,8,,6.0,5.0,0.0,0.0,10,10.0,4.0,0,W4
2026,8,,6.0,5.0,0.0,0.0,10,10.0,4.0,0,W5
2026,8,,6.0,5.0,0.0,0.0,10,10.0,4.0,0,L1
2026,8,,6.0,5.0,0.0,0.0,10,10.0,4.0,0,L2
2026,8,,6.0,5.0,0.0,0.0,10,10.0,4.0,0,L3
2026,8,,6.0,5.0,0.0,0.0,10,10.0,4.0,0,L4
2026,8,,6.0,5.0,0.0,0.0,10,10.0,4.0,0,L5
2026,9,,15.0,10.0,0.0,0.0,1,15.0,0.0,1,W1
2026,9,,15.0,10.0,0.0,0.0,1,15.0,0.0,1,W2
2026,9,,15.0,10.0,0.0,0.0,1,15.0,0.0,1,W3
2026,9,,15.0,10.0,0.0,0.0,1,15.0,0.0,1,W4
2026,9,,15.0,10.0,0.0,0.0,1,15.0,0.0,1,W5
2026,9,,15.0,10.0,0.0,0.0,1,15.0,0.0,1,L1
2026,9,,15.0,10.0,0.0,0.0,1,15.0,0.0,1,L2
2026,9,,15.0,10.0,0.0,0.0,1,15.0,0.0,1,L3
2026,9,,15.0,10.0,0.0,0.0,1,15.0,0.0,1,L4
2026,9,,15.0,10.0,0.0,0.0,1,15.0,0.0,1,L5
2026,9,,15.0,11.0,0.0,0.0,2,15.0,0.0,1,W1
2026,9,,15.0,11.0,0.0,0.0,2,15.0,0.0,1,W2
2026,9,,15.0,11.0,0.0,0.0,2,15.0,0.0,1,W3
2026,9,,15.0,11.0,0.0,0.0,2,15.0,0.0,1,W4
2026,9,,15.0,11.0,0.0,0.0,2,15.0,0.0,1,W5
2026,9,,15.0,11.0,0.0,0.0,2,15.0,0.0,1,L1
2026,9,,15.0,11.0,0.0,0.0,2,15.0,0.0,1,L2
2026,9,,15.0,11.0,0.0,0.0,2,15.0,0.0,1,L3
2026,9,,15.0,11.0,0.0,0.0,2,15.0,0.0,1,L4
2026,9,,15.0,11.0,0.0,0.0,2,15.0,0.0,1,L5
2026,9,,15.0,12.0,0.0,0.0,3,15.0,0.0,1,W1
2026,9,,15.0,12.0,0.0,0.0,3,15.0,0.0,1,W2
2026,9,,15.0,12.0,0.0,0.0,3,15.0,0.0,1,W3
2026,9,,15.0,12.0,0.0,0.0,3,15.0,0.0,1,W4
2026,9,,15.0,12.0,0.0,0.0,3,15.0,0.0,1,W5
2026,9,,15.0,12.0,0.0,0.0,3,15.0,0.0,1,L1
2026,9,,15.0,12.0,0.0,0.0,3,15.0,0.0,1,L2
2026,9,,15.0,12.0,0.0,0.0,3,15.0,0.0,1,L3
2026,9,,15.0,12.0,0.0,0.0,3,15.0,0.0,1,L4
2026,9,,15.0,12.0,0.0,0.0,3,15.0,0.0,1,L5
2026,9,,15.0,13.0,0.0,0.0,4,15.0,0.0,1,W1
2026,9,,15.0,13.0,0.0,0.0,4,15.0,0.0,1,W2
2026,9,,15.0,13.0,0.0,0.0,4,15.0,0.0,1,W3
2026,9,,15.0,13.0,0.0,0.0,4,15.0,0.0,1,W4
2026,9,,15.0,13.0,0.0,0.0,4,15.0,0.0,1,W5
2026,9,,15.0,13.0,0.0,0.0,4,15.0,0.0,1,L1
2026,9,,15.0,13.0,0.0,0.0,4,15.0,0.0,1,L2
2026,9,,15.0,13.0,0.0,0.0,4,15.0,0.0,1,L3
2026,9,,15.0,13.0,0.0,0.0,4,15.0,0.0,1,L4
2026,9,,15.0,13.0,0.0,0.0,4,15.0,0.0,1,L5
2026,9,,15.0,14.0,0.0,0.0,5,15.0,0.0,0,W1
2026,9,,15.0,14.0,0.0,0.0,5,15.0,0.0,0,W2
2026,9,,15.0,14.0,0.0,0.0,5,15.0,0.0,0,W3
2026,9,,15.0,14.0,0.0,0.0,5,15.0,0.0,0,W4
2026,9,,15.0,14.0,0.0,0.0,5,15.0,0.0,0,W5
2026,9,,15.0,14.0,0.0,0.0,5,15.0,0.0,0,L1
2026,9,,15.0,14.0,0.0,0.0,5,15.0,0.0,0,L2
2026,9,,15.0,14.0,0.0,0.0,5,15.0,0.0,0,L3
2026,9,,15.0,14.0,0.0,0.0,5,15.0,0.0,0,L4
2026,9,,15.0,14.0,0.0,0.0,5,15.0,0.0,0,L5
2026,9,,15.0,15.0,0.0,0.0,6,15.0,0.0,0,W1
2026,9,,15.0,15.0,0.0,0.0,6,15.0,0.0,0,W2
2026,9,,15.0,15.0,0.0,0.0,6,15.0,0.0,0,W3
2026,9,,15.0,15.0,0.0,0.0,6,15.0,0.0,0,W4
2026,9,,15.0,15.0,0.0,0.0,6,15.0,0.0,0,W5
2026,9,,15.0,15.0,0.0,0.0,6,15.0,0.0,0,L1
2026,9,,15.0,15.0,0.0,0.0,6,15.0,0.0,0,L2
2026,9,,15.0,15.0,0.0,0.0,6,15.0,0.0,0,L3
2026,9,,15.0,15.0,0.0,0.0,6,15.0,0.0,0,L4
2026,9,,15.0,15.0,0.0,0.0,6,15.0,0.0,0,L5
2026,9,,14.0,10.0,0.0,0.0,7,15.0,1.0,0,W1
2026,9,,14.0,10.0,0.0,0.0,7,15.0,1.0,0,W2
2026,9,,14.0,10.0,0.0,0.0,7,15.0,1.0,0,W3
2026,9,,14.0,10.0,0.0,0.0,7,15.0,1.0,0,W4
2026,9,,14.0,10.0,0.0,0.0,7,15.0,1.0,0,W5
2026,9,,14.0,10.0,0.0,0.0,7,15.0,1.0,0,L1
2026,9,,14.0,10.0,0.0,0.0,7,15.0,1.0,0,L2
2026,9,,14.0,10.0,0.0,0.0,7,15.0,1.0,0,L3
2026,9,,14.0,10.0,0.0,0.0,7,15.0,1.0,0,L4
2026,9,,14.0,10.0,0.0,0.0,7,15.0,1.0,0,L5
2026,9,,13.0,10.0,0.0,0.0,8,15.0,2.0,0,W1
2026,9,,13.0,10.0,0.0,0.0,8,15.0,2.0,0,W2
2026,9,,13.0,10.0,0.0,0.0,8,15.0,2.0,0,W3
2026,9,,13.0,10.0,0.0,0.0,8,15.0,2.0,0,W4
2026,9,,13.0,10.0,0.0,0.0,8,15.0,2.0,0,W5
2026,9,,13.0,10.0,0.0,0.0,8,15.0,2.0,0,L1
2026,9,,13.0,10.0,0.0,0.0,8,15.0,2.0,0,L2
2026,9,,13.0,10.0,0.0,0.0,8,15.0,2.0,0,L3
2026,9,,13.0,10.0,0.0,0.0,8,15.0,2.0,0,L4
2026,9,,13.0,10.0,0.0,0.0,8,15.0,2.0,0,L5
2026,9,,12.0,10.0,0.0,0.0,9,15.0,3.0,0,W1
2026,9,,12.0,10.0,0.0,0.0,9,15.0,3.0,0,W2
2026,9,,12.0,10.0,0.0,0.0,9,15.0,3.0,0,W3
2026,9,,12.0,10.0,0.0,0.0,9,15.0,3.0,0,W4
2026,9,,12.0,10.0,0.0,0.0,9,15.0,3.0,0,W5
2026,9,,12.0,10.0,0.0,0.0,9,15.0,3.0,0,L1
2026,9,,12.0,10.0,0.0,0.0,9,15.0,3.0,0,L2
2026,9,,12.0,10.0,0.0,0.0,9,15.0,3.0,0,L3
2026,9,,12.0,10.0,0.0,0.0,9,15.0,3.0,0,L4
2026,9,,12.0,10.0,0.0,0.0,9,15.0,3.0,0,L5
2026,9,,11.0,10.0,0.0,0.0,10,15.0,4.0,0,W1
2026,9,,11.0,10.0,0.0,0.0,10,15.0,4.0,0,W2
2026,9,,11.0,10.0,0.0,0.0,10,15.0,4.0,0,W3
2026,9,,11.0,10.0,0.0,0.0,10,15.0,4.0,0,W4
2026,9,,11.0,10.0,0.0,0.0,10,15.0,4.0,0,W5
2026,9,,11.0,10.0,0.0,0.0,10,15.0,4.0,0,L1
2026,9,,11.0,10.0,0.0,0.0,10,15.0,4.0,0,L2
2026,9,,11.0,10.0,0.0,0.0,10,15.0,4.0,0,L3
2026,9,,11.0,10.0,0.0,0.0,10,15.0,4.0,0,L4
2026,9,,11.0,10.0,0.0,0.0,10,15.0,4.0,0,L5
2026,10,,20.0,15.0,0.0,0.0,1,20.0,0.0,1,W1
2026,10,,20.0,15.0,0.0,0.0,1,20.0,0.0,1,W2
2026,10,,20.0,15.0,0.0,0.0,1,20.0,0.0,1,W3
2026,10,,20.0,15.0,0.0,0.0,1,20.0,0.0,1,W4
2026,10,,20.0,15.0,0.0,0.0,1,20.0,0.0,1,W5
2026,10,,20.0,15.0,0.0,0.0,1,20.0,0.0,1,L1
2026,10,,20.0,15.0,0.0,0.0,1,20.0,0.0,1,L2
2026,10,,20.0,15.0,0.0,0.0,1,20.0,0.0,1,L3
2026,10,,20.0,15.0,0.0,0.0,1,20.0,0.0,1,L4
2026,10,,20.0,15.0,0.0,0.0,1,20.0,0.0,1,L5
2026,10,,20.0,16.0,0.0,0.0,2,20.0,0.0,1,W1
2026,10,,20.0,16.0,0.0,0.0,2,20.0,0.0,1,W2
2026,10,,20.0,16.0,0.0,0.0,2,20.0,0.0,1,W3
2026,10,,20.0,16.0,0.0,0.0,2,20.0,0.0,1,W4
2026,10,,20.0,16.0,0.0,0.0,2,20.0,0.0,1,W5
2026,10,,20.0,16.0,0.0,0.0,2,20.0,0.0,1,L1
2026,10,,20.0,16.0,0.0,0.0,2,20.0,0.0,1,L2
2026,10,,20.0,16.0,0.0,0.0,2,20.0,0.0,1,L3
2026,10,,20.0,16.0,0.0,0.0,2,20.0,0.0,1,L4
2026,10,,20.0,16.0,0.0,0.0,2,20.0,0.0,1,L5
2026,10,,20.0,17.0,0.0,0.0,3,20.0,0.0,1,W1
2026,10,,20.0,17.0,0.0,0.0,3,20.0,0.0,1,W2
2026,10,,20.0,17.0,0.0,0.0,3,20.0,0.0,1,W3
2026,10,,20.0,17.0,0.0,0.0,3,20.0,0.0,1,W4
2026,10,,20.0,17.0,0.0,0.0,3,20.0,0.0,1,W5
2026,10,,20.0,17.0,0.0,0.0,3,20.0,0.0,1,L1
2026,10,,20.0,17.0,0.0,0.0,3,20.0,0.0,1,L2
2026,10,,20.0,17.0,0.0,0.0,3,20.0,0.0,1,L3
2026,10,,20.0,17.0,0.0,0.0,3,20.0,0.0,1,L4
2026,10,,20.0,17.0,0.0,0.0,3,20.0,0.0,1,L5
2026,10,,20.0,18.0,0.0,0.0,4,20.0,0.0,1,W1
2026,10,,20.0,18.0,0.0,0.0,4,20.0,0.0,1,W2
2026,10,,20.0,18.0,0.0,0.0,4,20.0,0.0,1,W3
2026,10,,20.0,18.0,0.0,0.0,4,20.0,0.0,1,W4
2026,10,,20.0,18.0,0.0,0.0,4,20.0,0.0,1,W5
2026,10,,20.0,18.0,0.0,0.0,4,20.0,0.0,1,L1
2026,10,,20.0,18.0,0.0,0.0,4,20.0,0.0,1,L2
2026,10,,20.0,18.0,0.0,0.0,4,20.0,0.0,1,L3
2026,10,,20.0,18.0,0.0,0.0,4,20.0,0.0,1,L4
2026,10,,20.0,18.0,0.0,0.0,4,20.0,0.0,1,L5
2026,10,,20.0,19.0,0.0,0.0,5,20.0,0.0,0,W1
2026,10,,20.0,19.0,0.0,0.0,5,20.0,0.0,0,W2
2026,10,,20.0,19.0,0.0,0.0,5,20.0,0.0,0,W3
2026,10,,20.0,19.0,0.0,0.0,5,20.0,0.0,0,W4
2026,10,,20.0,19.0,0.0,0.0,5,20.0,0.0,0,W5
2026,10,,20.0,19.0,0.0,0.0,5,20.0,0.0,0,L1
2026,10,,20.0,19.0,0.0,0.0,5,20.0,0.0,0,L2
2026,10,,20.0,19.0,0.0,0.0,5,20.0,0.0,0,L3
2026,10,,20.0,19.0,0.0,0.0,5,20.0,0.0,0,L4
2026,10,,20.0,19.0,0.0,0.0,5,20.0,0.0,0,L5
2026,10,,20.0,20.0,0.0,0.0,6,20.0,0.0,0,W1
2026,10,,20.0,20.0,0.0,0.0,6,20.0,0.0,0,W2
2026,10,,20.0,20.0,0.0,0.0,6,20.0,0.0,0,W3
2026,10,,20.0,20.0,0.0,0.0,6,20.0,0.0,0,W4
2026,10,,20.0,20.0,0.0,0.0,6,20.0,0.0,0,W5
2026,10,,20.0,20.0,0.0,0.0,6,20.0,0.0,0,L1
2026,10,,20.0,20.0,0.0,0.0,6,20.0,0.0,0,L2
2026,10,,20.0,20.0,0.0,0.0,6,20.0,0.0,0,L3
2026,10,,20.0,20.0,0.0,0.0,6,20.0,0.0,0,L4
2026,10,,20.0,20.0,0.0,0.0,6,20.0,0.0,0,L5
2026,10,,19.0,15.0,0.0,0.0,7,20.0,1.0,0,W1
2026,10,,19.0,15.0,0.0,0.0,7,20.0,1.0,0,W2
2026,10,,19.0,15.0,0.0,0.0,7,20.0,1.0,0,W3
2026,10,,19.0,15.0,0.0,0.0,7,20.0,1.0,0,W4
2026,10,,19.0,15.0,0.0,0.0,7,20.0,1.0,0,W5
2026,10,,19.0,15.0,0.0,0.0,7,20.0,1.0,0,L1
2026,10,,19.0,15.0,0.0,0.0,7,20.0,1.0,0,L2
2026,10,,19.0,15.0,0.0,0.0,7,20.0,1.0,0,L3
2026,10,,19.0,15.0,0.0,0.0,7,20.0,1.0,0,L4
2026,10,,19.0,15.0,0.0,0.0,7,20.0,1.0,0,L5
2026,10,,18.0,15.0,0.0,0.0,8,20.0,2.0,0,W1
2026,10,,18.0,15.0,0.0,0.0,8,20.0,2.0,0,W2
2026,10,,18.0,15.0,0.0,0.0,8,20.0,2.0,0,W3
2026,10,,18.0,15.0,0.0,0.0,8,20.0,2.0,0,W4
2026,10,,18.0,15.0,0.0,0.0,8,20.0,2.0,0,W5
2026,10,,18.0,15.0,0.0,0.0,8,20.0,2.0,0,L1
2026,10,,18.0,15.0,0.0,0.0,8,20.0,2.0,0,L2
2026,10,,18.0,15.0,0.0,0.0,8,20.0,2.0,0,L3
2026,10,,18.0,15.0,0.0,0.0,8,20.0,2.0,0,L4
2026,10,,18.0,15.0,0.0,0.0,8,20.0,2.0,0,L5
2026,10,,17.0,15.0,0.0,0.0,9,20.0,3.0,0,W1
2026,10,,17.0,15.0,0.0,0.0,9,20.0,3.0,0,W2
2026,10,,17.0,15.0,0.0,0.0,9,20.0,3.0,0,W3
2026,10,,17.0,15.0,0.0,0.0,9,20.0,3.0,0,W4
2026,10,,17.0,15.0,0.0,0.0,9,20.0,3.0,0,W5
2026,10,,17.0,15.0,0.0,0.0,9,20.0,3.0,0,L1
2026,10,,17.0,15.0,0.0,0.0,9,20.0,3.0,0,L2
2026,10,,17.0,15.0,0.0,0.0,9,20.0,3.0,0,L3
2026,10,,17.0,15.0,0.0,0.0,9,20.0,3.0,0,L4
2026,10,,17.0,15.0,0.0,0.0,9,20.0,3.0,0,L5
2026,10,,16.0,15.0,0.0,0.0,10,20.0,4.0,0,W1
2026,10,,16.0,15.0,0.0,0.0,10,20.0,4.0,0,W2
2026,10,,16.0,15.0,0.0,0.0,10,20.0,4.0,0,W3
2026,10,,16.0,15.0,0.0,0.0,10,20.0,4.0,0,W4
2026,10,,16.0,15.0,0.0,0.0,10,20.0,4.0,0,W5
2026,10,,16.0,15.0,0.0,0.0,10,20.0,4.0,0,L1
2026,10,,16.0,15.0,0.0,0.0,10,20.0,4.0,0,L2
2026,10,,16.0,15.0,0.0,0.0,10,20.0,4.0,0,L3
2026,10,,16.0,15.0,0.0,0.0,10,20.0,4.0,0,L4
2026,10,,16.0,15.0,0.0,0.0,10,20.0,4.0,0,L5
2026,11,,25.0,20.0,0.0,0.0,1,25.0,0.0,1,W1
2026,11,,25.0,20.0,0.0,0.0,1,25.0,0.0,1,W2
2026,11,,25.0,20.0,0.0,0.0,1,25.0,0.0,1,W3
2026,11,,25.0,20.0,0.0,0.0,1,25.0,0.0,1,W4
2026,11,,25.0,20.0,0.0,0.0,1,25.0,0.0,1,W5
2026,11,,25.0,20.0,0.0,0.0,1,25.0,0.0,1,L1
2026,11,,25.0,20.0,0.0,0.0,1,25.0,0.0,1,L2
2026,11,,25.0,20.0,0.0,0.0,1,25.0,0.0,1,L3
2026,11,,25.0,20.0,0.0,0.0,1,25.0,0.0,1,L4
2026,11,,25.0,20.0,0.0,0.0,1,25.0,0.0,1,L5
2026,11,,25.0,21.0,0.0,0.0,2,25.0,0.0,1,W1
